,Timestamps,Temperature,Humidity,Pressure,Distance,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magnox,Magnoy,Magnoz
189,2022-01-11 01:27:53.303093,25.7,60.4,997.0,109.0,1.72,0.27,3.75,1.89,-4.13,4.76,-321.75,35.0,-414.25
190,2022-01-11 01:27:53.365614,25.7,60.2,997.0,110.0,1.72,0.27,3.75,2.03,-2.87,5.18,-327.25,36.25,-409.13
191,2022-01-11 01:27:53.396862,25.7,60.2,997.0,106.0,1.72,0.28,3.75,2.03,-2.17,5.46,-313.5,42.0,-408.38
192,2022-01-11 01:27:53.459366,25.8,60.4,997.0,108.0,1.72,0.27,3.75,2.73,-3.43,4.97,-318.0,37.5,-414.75
193,2022-01-11 01:27:53.521867,25.8,60.4,997.0,107.0,1.72,0.27,3.75,2.73,-3.43,4.97,-320.25,32.5,-408.5
194,2022-01-11 01:27:53.584380,25.6,60.2,997.0,110.0,1.72,0.27,3.75,3.5,-3.01,4.83,-315.5,39.0,-402.25
195,2022-01-11 01:27:53.631256,25.6,60.2,997.0,108.0,1.72,0.27,3.74,3.22,-3.08,4.97,-323.25,31.5,-400.63
196,2022-01-11 01:27:53.709557,25.6,60.2,997.0,107.0,1.72,0.27,3.75,3.08,-3.22,4.83,-323.0,41.25,-415.75
197,2022-01-11 01:27:53.772067,25.7,60.0,997.0,107.0,1.72,0.27,3.75,3.08,-3.22,4.83,-325.75,32.0,-399.13
198,2022-01-11 01:27:53.834387,25.7,60.0,997.0,107.0,1.72,0.27,3.74,3.64,-2.87,4.9,-326.75,37.75,-412.5
199,2022-01-11 01:27:53.865646,25.6,60.3,997.0,104.0,1.72,0.27,3.74,3.5,-2.8,5.11,-328.25,41.75,-407.5
200,2022-01-11 01:27:53.928131,25.6,60.3,997.0,108.0,1.72,0.27,3.74,4.76,-2.24,5.53,-320.25,33.75,-408.13
201,2022-01-11 01:27:53.990648,25.6,60.3,997.0,106.0,1.72,0.27,3.74,4.76,-2.24,5.53,-327.5,41.5,-407.0
202,2022-01-11 01:27:54.053139,25.6,59.9,997.0,106.0,1.72,0.27,3.74,6.09,-2.45,5.11,-323.0,36.25,-414.63
203,2022-01-11 01:27:54.115649,25.6,59.9,997.0,105.0,1.72,0.28,3.75,5.67,-2.38,3.92,-318.5,37.0,-409.5
204,2022-01-11 01:27:54.178159,25.6,60.1,997.0,107.0,1.72,0.27,3.75,4.76,-2.59,4.2,-321.0,44.25,-398.88
205,2022-01-11 01:27:54.240663,25.6,60.1,997.0,105.0,1.72,0.27,3.75,4.76,-2.59,4.2,-317.25,43.75,-419.13
206,2022-01-11 01:27:54.287936,25.7,60.2,997.0,110.0,1.72,0.27,3.74,4.69,-2.87,4.55,-323.75,34.25,-405.13
207,2022-01-11 01:27:54.350051,25.7,60.2,997.0,111.0,1.72,0.27,3.75,5.04,-3.43,4.55,-323.5,36.0,-395.63
208,2022-01-11 01:27:54.412537,25.7,60.2,997.0,108.0,1.72,0.27,3.74,4.48,-2.94,4.62,-324.75,31.5,-388.63
209,2022-01-11 01:27:54.475053,25.7,60.4,997.0,109.0,1.72,0.27,3.74,4.48,-2.94,4.62,-323.5,35.75,-410.25
210,2022-01-11 01:27:54.537558,25.7,60.4,997.0,109.0,1.72,0.27,3.75,4.48,-3.36,4.48,-325.25,32.25,-400.75
211,2022-01-11 01:27:54.584435,25.6,59.9,997.0,108.0,1.72,0.28,3.75,4.27,-3.36,4.48,-330.75,38.5,-415.75
212,2022-01-11 01:27:54.646944,25.6,59.9,997.0,106.0,1.72,0.27,3.75,4.2,-3.36,4.69,-331.5,38.5,-399.5
213,2022-01-11 01:27:54.709443,25.7,60.2,997.0,109.0,1.72,0.27,3.75,4.2,-3.36,4.69,-323.75,38.25,-406.5
214,2022-01-11 01:27:54.756321,25.7,60.2,997.0,110.0,1.72,0.27,3.75,4.41,-3.57,4.62,-330.0,28.75,-415.25
215,2022-01-11 01:27:54.818825,25.7,60.2,997.0,106.0,1.72,0.28,3.75,4.62,-3.57,4.62,-315.25,36.5,-414.75
216,2022-01-11 01:27:54.881317,25.6,59.9,996.9,106.0,1.72,0.28,3.75,4.62,-3.57,4.62,-323.25,35.5,-415.5
217,2022-01-11 01:27:54.943838,25.6,59.9,996.9,109.0,1.72,0.28,3.75,4.69,-3.5,4.55,-320.5,33.5,-397.88
218,2022-01-11 01:27:55.006333,25.6,60.2,997.0,106.0,1.72,0.28,3.75,4.2,-3.29,4.41,-324.75,42.75,-399.75
219,2022-01-11 01:27:55.053222,25.6,60.2,997.0,107.0,1.72,0.28,3.75,3.92,-3.29,4.34,-320.75,37.25,-392.88
220,2022-01-11 01:27:55.115731,25.6,60.2,997.0,107.0,1.72,0.28,3.75,3.92,-3.29,4.34,-321.25,39.75,-410.88
221,2022-01-11 01:27:55.193838,25.6,59.7,997.0,107.0,1.72,0.28,3.75,3.71,-3.08,4.62,-327.25,34.5,-404.13
222,2022-01-11 01:27:55.240718,25.6,59.7,997.0,110.0,1.72,0.27,3.74,3.99,-3.71,4.55,-328.25,33.0,-414.13
223,2022-01-11 01:27:55.287594,25.7,60.1,997.0,109.0,1.72,0.28,3.75,4.9,-3.64,4.76,-331.25,33.75,-401.38
224,2022-01-11 01:27:55.350097,25.7,60.1,997.0,108.0,1.72,0.28,3.75,4.9,-3.64,4.76,-317.0,31.75,-402.63
225,2022-01-11 01:27:55.412612,25.6,60.2,997.0,107.0,1.72,0.28,3.74,4.41,-3.71,4.97,-324.75,37.25,-397.0
226,2022-01-11 01:27:55.475118,25.6,60.2,997.0,108.0,1.72,0.28,3.74,3.01,-3.5,4.97,-321.75,35.25,-403.13
227,2022-01-11 01:27:55.537608,25.6,60.2,997.0,109.0,1.72,0.28,3.75,1.89,-3.5,4.97,-322.25,42.0,-404.13
228,2022-01-11 01:27:55.600118,25.6,59.9,997.0,109.0,1.72,0.28,3.75,1.89,-3.5,4.97,-319.5,44.25,-400.0
229,2022-01-11 01:27:55.631382,25.6,59.9,997.0,111.0,1.72,0.27,3.75,1.26,-3.71,4.9,-311.5,40.25,-414.5
230,2022-01-11 01:27:55.710127,25.6,60.0,997.0,111.0,1.72,0.29,3.75,7.14,-0.21,4.62,-325.5,40.25,-398.5
231,2022-01-11 01:27:55.756387,25.6,60.0,997.0,110.0,1.72,0.27,3.74,4.76,-2.03,4.34,-320.5,35.5,-406.13
232,2022-01-11 01:27:55.818896,25.5,60.2,997.0,110.0,1.72,0.27,3.74,4.76,-2.03,4.34,-320.5,35.0,-401.88
233,2022-01-11 01:27:55.865772,25.5,60.2,997.0,109.0,1.72,0.28,3.75,5.25,-2.73,4.55,-318.75,41.0,-414.0
234,2022-01-11 01:27:55.943897,25.5,60.2,997.0,114.0,1.72,0.28,3.75,4.06,-2.94,4.9,-323.25,41.25,-401.5
235,2022-01-11 01:27:56.006724,25.6,59.8,997.0,112.0,1.72,0.28,3.74,3.5,-3.01,4.9,-318.25,44.75,-402.13
236,2022-01-11 01:27:56.068909,25.6,59.8,997.0,107.0,1.72,0.28,3.74,3.5,-3.01,4.9,-319.75,37.0,-404.63
237,2022-01-11 01:27:56.115786,25.6,60.1,997.0,109.0,1.72,0.28,3.75,3.71,-3.5,4.76,-324.0,38.5,-391.13
238,2022-01-11 01:27:56.162666,25.6,60.1,997.0,107.0,1.72,0.29,3.75,3.5,-3.15,4.76,-322.75,35.25,-419.88
239,2022-01-11 01:27:56.225169,25.6,60.1,997.0,107.0,1.72,0.26,3.75,0.56,-3.71,5.04,-323.0,31.5,-400.0
240,2022-01-11 01:27:56.287920,25.6,60.4,997.0,108.0,1.72,0.26,3.75,0.56,-3.71,5.04,-318.0,30.25,-411.75
241,2022-01-11 01:27:56.350365,25.6,60.4,997.0,111.0,1.72,0.29,3.75,7.35,-0.98,4.2,-328.0,37.0,-405.63
242,2022-01-11 01:27:56.412963,25.6,59.9,997.0,111.0,1.72,0.28,3.75,3.64,-2.94,4.62,-320.25,30.5,-418.75
243,2022-01-11 01:27:56.475188,25.6,59.9,997.0,110.0,1.72,0.28,3.75,3.78,-3.01,4.41,-324.5,34.25,-412.0
244,2022-01-11 01:27:56.537691,25.6,59.8,997.0,107.0,1.72,0.28,3.75,3.78,-3.01,4.41,-321.25,42.25,-404.38
245,2022-01-11 01:27:56.584547,25.6,59.8,997.0,110.0,1.72,0.28,3.75,4.06,-3.29,4.69,-323.75,43.25,-408.75
246,2022-01-11 01:27:56.631447,25.6,59.8,997.0,109.0,1.72,0.28,3.75,4.2,-3.57,4.62,-328.0,37.75,-414.88
247,2022-01-11 01:27:56.693948,25.7,59.9,997.0,112.0,1.72,0.28,3.75,4.13,-3.5,4.62,-322.75,35.5,-410.75
248,2022-01-11 01:27:56.756433,25.7,59.9,997.0,109.0,1.72,0.28,3.75,4.13,-3.5,4.62,-325.5,37.0,-411.5
249,2022-01-11 01:27:56.818954,25.6,59.9,997.0,110.0,1.72,0.28,3.75,5.11,-4.62,4.55,-322.0,39.25,-418.13
250,2022-01-11 01:27:56.881458,25.6,59.9,997.0,109.0,1.72,0.28,3.75,5.95,-3.92,4.41,-324.0,41.25,-404.5
251,2022-01-11 01:27:56.943951,25.6,59.9,997.0,106.0,1.72,0.28,3.75,5.95,-3.92,4.41,-321.0,45.75,-409.38
252,2022-01-11 01:27:56.990835,25.6,59.9,997.0,110.0,1.72,0.28,3.74,5.25,-2.59,4.27,-329.25,37.5,-397.25
253,2022-01-11 01:27:57.053339,25.6,59.9,997.0,107.0,1.72,0.29,3.75,6.23,-1.89,4.55,-319.0,37.0,-404.0
254,2022-01-11 01:27:57.115848,25.6,59.9,997.0,109.0,1.73,0.29,3.75,4.97,-0.98,5.53,-327.0,36.5,-397.75
255,2022-01-11 01:27:57.178341,25.6,59.9,997.0,110.0,1.73,0.29,3.75,4.97,-0.98,5.53,-321.0,36.5,-416.38
256,2022-01-11 01:27:57.240838,25.5,59.8,997.0,110.0,1.71,0.29,3.75,2.03,-0.49,5.95,-329.75,39.5,-402.38
257,2022-01-11 01:27:57.287735,25.5,59.8,997.0,108.0,1.71,0.28,3.74,0.42,-0.42,5.81,-318.25,40.25,-405.63
258,2022-01-11 01:27:57.350221,25.7,59.8,997.0,112.0,1.71,0.28,3.75,3.08,-1.96,4.83,-330.5,40.75,-401.5
259,2022-01-11 01:27:57.412726,25.7,59.7,997.0,112.0,1.71,0.28,3.75,3.08,-1.96,4.83,-329.0,44.0,-397.88
260,2022-01-11 01:27:57.459604,25.7,59.7,997.0,110.0,1.71,0.28,3.74,5.39,-5.74,3.64,-333.75,44.75,-399.0
261,2022-01-11 01:27:57.522108,25.6,59.8,997.0,112.0,1.73,0.28,3.76,7.77,-7.56,4.2,-330.25,40.5,-400.13
262,2022-01-11 01:27:57.584623,25.6,59.8,997.0,119.0,1.71,0.28,3.74,5.32,-0.21,5.18,-319.5,37.25,-413.25
263,2022-01-11 01:27:57.647122,25.6,59.9,997.0,120.0,1.71,0.28,3.74,5.32,-0.21,5.18,-332.25,40.5,-393.38
264,2022-01-11 01:27:57.694000,25.6,59.9,997.0,120.0,1.72,0.29,3.76,6.44,-1.33,5.39,-317.25,39.25,-410.75
265,2022-01-11 01:27:57.756515,25.6,59.9,997.0,120.0,1.71,0.29,3.74,4.83,-5.32,4.83,-332.25,39.25,-395.88
266,2022-01-11 01:27:57.834627,25.6,60.1,997.0,130.0,1.72,0.29,3.74,5.18,-5.25,4.48,-324.0,37.75,-403.13
267,2022-01-11 01:27:57.881524,25.6,60.1,997.0,130.0,1.72,0.29,3.74,5.18,-5.25,4.48,-328.25,42.25,-409.13
268,2022-01-11 01:27:57.944091,25.6,59.9,997.0,134.0,1.73,0.29,3.75,8.05,0.0,5.6,-313.75,46.25,-401.75
269,2022-01-11 01:27:57.990906,25.6,59.9,997.0,141.0,1.71,0.29,3.75,6.3,1.68,5.32,-319.25,42.75,-414.75
270,2022-01-11 01:27:58.053414,25.7,60.4,997.0,134.0,1.72,0.29,3.75,3.92,-4.62,4.13,-326.5,46.5,-393.38
271,2022-01-11 01:27:58.115898,25.7,60.4,997.0,130.0,1.72,0.29,3.75,3.92,-4.62,4.13,-314.0,36.75,-418.5
272,2022-01-11 01:27:58.178398,25.7,60.4,997.0,126.0,1.71,0.29,3.73,2.1,-7.35,5.74,-325.5,40.75,-401.88
273,2022-01-11 01:27:58.225276,25.8,60.1,997.0,121.0,1.72,0.29,3.75,4.55,-3.92,4.83,-316.25,39.75,-418.0
274,2022-01-11 01:27:58.287782,25.8,60.1,997.0,117.0,1.72,0.29,3.74,3.78,-5.53,4.83,-323.75,37.75,-403.13
275,2022-01-11 01:27:58.334660,25.7,60.1,997.0,122.0,1.72,0.29,3.74,3.78,-5.53,4.83,-313.0,39.0,-403.5
276,2022-01-11 01:27:58.397169,25.7,60.1,997.0,118.0,1.72,0.29,3.74,4.27,-3.57,4.62,-325.25,41.5,-400.75
277,2022-01-11 01:27:58.459674,25.7,60.1,997.0,126.0,1.72,0.29,3.74,4.27,0.49,5.04,-324.5,34.5,-390.5
278,2022-01-11 01:27:58.522171,25.7,61.1,997.0,124.0,1.72,0.3,3.75,6.37,2.66,4.48,-326.0,39.75,-416.25
279,2022-01-11 01:27:58.584682,25.7,61.1,997.0,126.0,1.72,0.3,3.75,6.37,2.66,4.48,-326.5,37.0,-409.25
280,2022-01-11 01:27:58.647179,25.7,60.4,997.0,125.0,1.71,0.29,3.76,4.62,-2.03,4.27,-316.0,40.75,-418.13
281,2022-01-11 01:27:58.709683,25.7,60.4,997.0,125.0,1.71,0.3,3.74,3.22,-6.3,5.04,-324.75,37.0,-405.25
282,2022-01-11 01:27:58.772199,25.7,60.2,997.0,123.0,1.72,0.3,3.75,3.22,-2.66,4.83,-313.0,35.0,-403.13
283,2022-01-11 01:27:58.819071,25.7,60.2,997.0,125.0,1.72,0.3,3.75,3.22,-2.66,4.83,-324.0,33.5,-402.38
284,2022-01-11 01:27:58.865950,25.7,60.2,997.0,116.0,1.71,0.29,3.74,2.73,-5.81,4.97,-316.5,44.75,-408.88
285,2022-01-11 01:27:58.928455,25.7,60.5,997.0,124.0,1.72,0.29,3.74,3.99,-1.47,4.48,-322.5,39.75,-410.88
286,2022-01-11 01:27:58.990969,25.7,60.5,997.0,123.0,1.72,0.29,3.74,3.99,-1.47,4.48,-316.5,40.5,-413.0
287,2022-01-11 01:27:59.053861,25.6,60.3,997.0,125.0,1.71,0.29,3.75,4.34,-0.7,4.48,-322.0,39.5,-392.63
288,2022-01-11 01:27:59.116480,25.6,60.3,997.0,124.0,1.72,0.29,3.74,3.5,-4.76,4.27,-328.75,36.75,-400.75
289,2022-01-11 01:27:59.178477,25.7,60.3,997.0,122.0,1.72,0.3,3.75,3.36,-2.8,4.34,-318.5,39.0,-406.0
290,2022-01-11 01:27:59.240983,25.7,60.3,997.0,123.0,1.72,0.3,3.75,3.36,-2.8,4.34,-323.5,37.75,-397.5
291,2022-01-11 01:27:59.287868,25.7,60.3,997.0,129.0,1.71,0.29,3.75,2.87,-4.2,5.11,-322.5,37.0,-419.25
292,2022-01-11 01:27:59.350365,25.7,60.1,997.0,131.0,1.72,0.3,3.74,3.29,-4.27,4.13,-321.25,42.0,-404.13
293,2022-01-11 01:27:59.412852,25.7,60.1,997.0,126.0,1.71,0.29,3.74,4.2,-0.98,5.11,-325.0,36.25,-407.5
294,2022-01-11 01:27:59.475363,25.8,60.4,997.0,119.0,1.71,0.29,3.74,4.2,-0.98,5.11,-329.25,34.0,-409.75
295,2022-01-11 01:27:59.522234,25.8,60.4,997.0,133.0,1.71,0.29,3.75,4.48,-1.26,4.69,-328.25,44.5,-411.0
296,2022-01-11 01:27:59.600362,25.7,60.4,997.0,127.0,1.72,0.29,3.75,4.06,-2.45,4.83,-327.5,43.25,-405.88
297,2022-01-11 01:27:59.662884,25.7,60.6,997.0,123.0,1.71,0.29,3.74,3.5,-4.55,4.62,-315.25,38.0,-407.38
298,2022-01-11 01:27:59.709757,25.7,60.6,997.0,123.0,1.71,0.29,3.74,3.5,-4.55,4.62,-315.0,39.5,-404.88
299,2022-01-11 01:27:59.756622,25.7,60.0,997.0,134.0,1.71,0.29,3.74,3.43,-3.15,4.69,-324.75,37.25,-396.75
300,2022-01-11 01:27:59.819139,25.7,60.0,997.0,123.0,1.71,0.29,3.74,3.71,-3.29,4.76,-326.5,39.25,-402.13
301,2022-01-11 01:27:59.881642,25.7,60.3,997.0,121.0,1.71,0.29,3.74,3.43,-2.87,4.69,-325.5,36.75,-401.25
302,2022-01-11 01:27:59.944147,25.7,60.3,997.0,128.0,1.71,0.29,3.74,3.43,-2.87,4.69,-318.75,37.5,-412.88
303,2022-01-11 01:27:59.991020,25.7,60.3,997.0,131.0,1.71,0.29,3.74,4.13,-2.24,4.76,-326.25,41.5,-403.13
304,2022-01-11 01:28:00.053523,25.7,60.4,997.0,127.0,1.71,0.29,3.75,5.6,0.84,4.69,-321.5,36.0,-402.13
305,2022-01-11 01:28:00.116021,25.7,60.4,997.0,132.0,1.71,0.29,3.75,4.76,-2.52,4.27,-328.0,40.5,-397.63
306,2022-01-11 01:28:00.162911,25.7,60.4,997.0,127.0,1.71,0.29,3.75,4.76,-2.52,4.27,-318.25,40.25,-396.88
307,2022-01-11 01:28:00.225415,25.7,60.4,997.0,131.0,1.71,0.29,3.74,3.29,-4.9,4.97,-329.0,36.0,-403.38
308,2022-01-11 01:28:00.287907,25.7,60.3,997.0,132.0,1.72,0.3,3.74,3.01,-5.88,4.06,-315.75,34.0,-404.0
309,2022-01-11 01:28:00.350423,25.7,60.3,997.0,131.0,1.71,0.29,3.74,3.15,-6.3,4.83,-318.75,41.5,-403.63
310,2022-01-11 01:28:00.412922,25.7,60.3,997.0,129.0,1.71,0.29,3.74,3.15,-6.3,4.83,-318.75,36.75,-396.25
311,2022-01-11 01:28:00.475431,25.6,60.5,997.0,124.0,1.72,0.29,3.74,3.78,-3.5,4.34,-320.5,38.75,-413.88
312,2022-01-11 01:28:00.537925,25.6,60.5,997.0,135.0,1.72,0.29,3.74,3.99,-2.8,4.55,-321.75,35.5,-403.88
313,2022-01-11 01:28:00.600445,25.6,60.4,997.0,134.0,1.72,0.29,3.75,4.48,-1.89,4.41,-318.0,40.0,-414.88
314,2022-01-11 01:28:00.647317,25.6,60.4,997.0,119.0,1.72,0.29,3.75,4.48,-1.89,4.41,-322.0,40.75,-401.75
315,2022-01-11 01:28:00.694201,25.8,60.4,997.0,126.0,1.72,0.29,3.74,4.27,-1.96,4.48,-318.75,31.25,-412.25
316,2022-01-11 01:28:00.756704,25.8,58.7,997.0,129.0,1.72,0.29,3.74,4.27,-3.78,4.2,-325.75,40.5,-398.13
317,2022-01-11 01:28:00.819209,25.8,58.7,997.0,124.0,1.71,0.29,3.74,3.78,-2.8,4.48,-323.75,51.25,-403.5
318,2022-01-11 01:28:00.881718,25.7,60.4,997.0,121.0,1.71,0.29,3.74,3.78,-2.8,4.48,-320.75,38.0,-402.75
319,2022-01-11 01:28:00.944205,25.7,60.4,997.0,125.0,1.72,0.29,3.75,4.13,-3.22,4.27,-317.75,43.75,-404.88
320,2022-01-11 01:28:01.006715,25.7,60.3,997.0,131.0,1.72,0.29,3.75,3.99,-3.01,4.34,-321.5,42.5,-421.38
321,2022-01-11 01:28:01.069218,25.7,60.3,997.0,118.0,1.72,0.29,3.75,3.99,-3.01,4.34,-323.75,37.5,-403.13
322,2022-01-11 01:28:01.100465,25.7,60.3,997.0,127.0,1.72,0.3,3.75,3.78,-3.29,4.41,-322.25,40.75,-415.13
323,2022-01-11 01:28:01.162963,25.7,60.6,997.0,121.0,1.72,0.29,3.75,3.43,-3.29,4.62,-322.0,43.0,-409.0
324,2022-01-11 01:28:01.225479,25.7,60.6,997.0,134.0,1.72,0.3,3.74,3.15,-3.57,4.55,-322.5,35.25,-410.13
325,2022-01-11 01:28:01.287982,25.7,60.3,997.0,135.0,1.72,0.3,3.74,3.15,-3.57,4.55,-325.25,41.0,-396.5
326,2022-01-11 01:28:01.350487,25.7,60.3,997.0,140.0,1.72,0.29,3.75,3.36,-2.94,4.76,-316.25,38.75,-403.75
327,2022-01-11 01:28:01.412991,25.8,60.5,997.0,138.0,1.72,0.29,3.75,3.92,-3.5,4.48,-323.5,39.25,-407.0
328,2022-01-11 01:28:01.475496,25.8,60.5,997.0,126.0,1.72,0.29,3.74,4.06,-3.92,4.48,-321.5,43.25,-413.75
329,2022-01-11 01:28:01.537987,25.8,60.5,997.0,128.0,1.72,0.29,3.74,4.06,-3.92,4.48,-321.25,39.75,-402.0
330,2022-01-11 01:28:01.569256,25.8,60.5,997.0,136.0,1.72,0.3,3.75,4.34,-3.78,4.34,-327.75,42.0,-404.75
331,2022-01-11 01:28:01.631759,25.8,60.5,997.0,133.0,1.72,0.29,3.74,3.85,-3.43,4.55,-323.75,37.75,-410.88
332,2022-01-11 01:28:01.709884,25.8,60.3,997.0,131.0,1.72,0.29,3.74,3.71,-2.52,4.62,-317.25,44.0,-400.75
333,2022-01-11 01:28:01.772714,25.8,60.3,997.0,137.0,1.72,0.29,3.74,3.71,-2.52,4.62,-319.5,37.25,-418.88
334,2022-01-11 01:28:01.819258,25.8,60.3,997.0,141.0,1.72,0.29,3.74,3.64,-2.66,4.48,-322.5,45.0,-409.5
335,2022-01-11 01:28:01.883349,25.7,59.5,997.0,142.0,1.72,0.29,3.74,3.64,-2.66,4.55,-322.0,35.5,-397.5
336,2022-01-11 01:28:01.946109,25.7,59.5,997.0,129.0,1.72,0.3,3.74,3.64,-2.17,4.48,-317.75,40.75,-405.13
337,2022-01-11 01:28:01.977111,25.7,60.5,997.0,153.0,1.72,0.3,3.74,3.64,-2.17,4.48,-314.5,47.5,-415.25
338,2022-01-11 01:28:02.039597,25.7,60.5,997.0,153.0,1.72,0.29,3.75,3.99,-2.94,4.76,-322.75,39.25,-410.5
339,2022-01-11 01:28:02.102121,25.7,60.6,997.0,137.0,1.72,0.29,3.74,3.99,-3.92,4.76,-315.75,34.0,-416.13
340,2022-01-11 01:28:02.180245,25.7,60.6,997.0,141.0,1.72,0.29,3.75,4.41,-4.69,4.62,-324.5,37.5,-393.75
341,2022-01-11 01:28:02.227127,25.7,60.6,997.0,140.0,1.72,0.29,3.75,4.41,-4.69,4.62,-322.5,40.0,-400.38
342,2022-01-11 01:28:02.289620,25.8,60.6,997.0,143.0,1.72,0.3,3.74,3.08,-2.8,4.41,-323.5,43.0,-410.63
343,2022-01-11 01:28:02.352129,25.8,60.6,997.0,139.0,1.72,0.29,3.74,2.87,-3.29,4.27,-324.5,38.75,-402.88
344,2022-01-11 01:28:02.414632,25.8,60.3,997.0,137.0,1.72,0.29,3.74,3.64,-3.71,4.55,-322.5,42.0,-421.13
345,2022-01-11 01:28:02.461514,25.8,60.3,997.0,115.0,1.72,0.29,3.74,3.64,-3.71,4.55,-327.75,33.25,-399.88
346,2022-01-11 01:28:02.524014,25.7,60.4,997.0,130.0,1.72,0.29,3.74,3.71,-3.64,4.97,-322.25,36.0,-413.25
347,2022-01-11 01:28:02.586513,25.7,60.4,997.0,136.0,1.72,0.29,3.73,3.29,-3.29,5.32,-325.5,32.75,-402.0
348,2022-01-11 01:28:02.649012,25.7,60.4,997.0,120.0,1.72,0.29,3.75,4.34,-0.49,5.18,-318.0,42.75,-414.63
349,2022-01-11 01:28:02.695901,25.7,60.4,997.0,139.0,1.72,0.29,3.75,4.34,-0.49,5.18,-326.25,39.75,-409.75
350,2022-01-11 01:28:02.758399,25.7,60.4,997.0,133.0,1.72,0.29,3.74,4.13,-3.57,4.76,-319.0,33.75,-405.5
351,2022-01-11 01:28:02.820909,25.7,60.8,997.0,132.0,1.72,0.3,3.74,4.76,-5.39,4.97,-321.5,39.0,-413.25
352,2022-01-11 01:28:02.883402,25.7,60.8,997.0,135.0,1.73,0.3,3.74,7.84,-13.09,4.41,-324.0,34.25,-401.38
353,2022-01-11 01:28:02.930291,25.7,60.8,997.0,127.0,1.73,0.3,3.74,7.84,-13.09,4.41,-320.5,38.25,-400.13
354,2022-01-11 01:28:02.992795,25.8,61.7,997.0,129.0,1.73,0.3,3.74,5.11,-5.6,5.11,-324.25,38.25,-393.5
355,2022-01-11 01:28:03.055298,25.8,61.7,997.0,127.0,1.73,0.29,3.74,3.29,-1.26,4.76,-315.25,42.0,-423.88
356,2022-01-11 01:28:03.117797,25.7,60.5,997.0,134.0,1.73,0.29,3.74,3.29,-1.26,4.76,-326.25,41.75,-384.13
357,2022-01-11 01:28:03.195921,25.7,60.5,997.0,128.0,1.72,0.3,3.74,6.37,3.92,6.86,-321.5,40.5,-414.75
358,2022-01-11 01:28:03.258431,25.7,60.2,997.0,131.0,1.72,0.3,3.75,14.0,5.95,7.35,-327.75,37.5,-400.38
359,2022-01-11 01:28:03.320935,25.7,60.2,997.0,136.0,1.71,0.31,3.75,13.51,1.89,7.14,-319.25,43.5,-402.63
360,2022-01-11 01:28:03.352449,25.7,60.2,997.0,123.0,1.71,0.31,3.75,13.51,1.89,7.14,-325.75,43.75,-407.38
361,2022-01-11 01:28:03.399074,25.8,60.6,997.0,129.0,1.71,0.31,3.75,8.61,0.49,5.81,-316.0,45.75,-401.13
362,2022-01-11 01:28:03.461570,25.8,60.6,997.0,129.0,1.71,0.31,3.75,3.85,0.28,4.62,-328.75,39.75,-405.5
363,2022-01-11 01:28:03.524083,25.8,60.4,997.0,139.0,1.7,0.31,3.75,1.61,0.07,4.06,-322.5,45.0,-408.5
364,2022-01-11 01:28:03.570957,25.8,60.4,997.0,118.0,1.7,0.31,3.75,1.61,0.07,4.06,-327.5,36.0,-412.5
365,2022-01-11 01:28:03.649081,25.8,60.6,997.0,130.0,1.71,0.3,3.74,-0.91,-6.93,3.57,-325.5,39.0,-393.75
366,2022-01-11 01:28:03.711597,25.8,60.6,997.0,126.0,1.71,0.31,3.74,4.34,-4.62,4.9,-314.25,40.25,-406.63
367,2022-01-11 01:28:03.774094,25.8,60.6,997.0,128.0,1.71,0.31,3.75,4.83,-4.2,4.97,-324.75,39.25,-412.63
368,2022-01-11 01:28:03.805335,25.7,60.4,997.0,124.0,1.71,0.31,3.75,4.83,-4.2,4.97,-315.0,36.25,-418.63
369,2022-01-11 01:28:03.867850,25.7,60.4,997.0,132.0,1.71,0.31,3.74,4.41,-4.9,4.48,-321.75,38.0,-400.0
370,2022-01-11 01:28:03.930348,25.8,60.5,997.0,122.0,1.71,0.31,3.75,5.32,-4.97,4.83,-321.75,42.25,-415.25
371,2022-01-11 01:28:03.992858,25.8,60.5,997.0,126.0,1.71,0.31,3.74,5.46,-5.46,4.9,-324.75,45.0,-397.25
372,2022-01-11 01:28:04.055362,25.8,60.5,997.0,129.0,1.71,0.31,3.74,5.46,-5.46,4.9,-319.75,41.5,-409.88
373,2022-01-11 01:28:04.118192,25.8,60.3,997.0,127.0,1.72,0.31,3.75,5.53,-5.95,4.69,-324.75,40.25,-418.88
374,2022-01-11 01:28:04.180357,25.8,60.3,997.0,129.0,1.72,0.31,3.74,4.2,-5.46,4.62,-318.5,37.0,-405.13
375,2022-01-11 01:28:04.211610,25.7,60.3,997.0,127.0,1.72,0.31,3.75,4.48,-4.76,4.69,-318.25,38.25,-413.0
376,2022-01-11 01:28:04.289752,25.7,60.3,997.0,132.0,1.72,0.31,3.75,4.48,-4.76,4.69,-329.25,44.5,-400.38
377,2022-01-11 01:28:04.336630,25.7,60.2,997.0,128.0,1.72,0.31,3.75,5.95,-4.83,4.97,-320.5,44.25,-413.63
378,2022-01-11 01:28:04.399134,25.7,60.2,997.0,123.0,1.72,0.31,3.74,5.81,-4.48,4.83,-328.75,39.25,-403.5
