,Timestamps,Temperature,Humidity,Pressure,Distance,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magnox,Magnoy,Magnoz
0,2022-01-11 01:26:14.949275,25.7,59.0,997.0,194.0,1.45,-0.82,3.79,4.06,-2.45,4.97,-218.75,-106.0,-427.25
1,2022-01-11 01:26:14.996147,25.8,60.4,997.0,151.0,1.45,-0.82,3.79,4.2,-2.8,4.97,-231.75,-110.5,-414.5
2,2022-01-11 01:26:15.058644,25.8,60.4,997.0,158.0,1.45,-0.82,3.79,4.2,-2.8,4.97,-226.5,-109.5,-421.63
3,2022-01-11 01:26:15.121148,25.9,58.9,997.0,159.0,1.45,-0.82,3.79,3.85,-2.31,4.83,-218.75,-107.5,-426.25
4,2022-01-11 01:26:15.183654,25.9,58.9,997.0,159.0,1.45,-0.83,3.77,6.16,-6.58,4.62,-218.75,-102.5,-417.5
5,2022-01-11 01:26:15.246163,25.9,59.1,997.0,159.0,1.48,-0.81,3.83,16.31,-20.09,5.46,-222.75,-107.25,-416.0
6,2022-01-11 01:26:15.293034,25.9,59.1,997.0,156.0,1.48,-0.81,3.83,16.31,-20.09,5.46,-213.75,-99.5,-408.75
7,2022-01-11 01:26:15.339914,25.9,59.1,997.0,155.0,1.46,-0.82,3.8,0.7,4.41,5.46,-222.5,-102.0,-423.38
8,2022-01-11 01:26:15.402417,25.7,59.0,997.0,156.0,1.47,-0.81,3.8,6.93,-7.28,4.83,-228.5,-108.5,-435.13
9,2022-01-11 01:26:15.464933,25.7,59.0,997.0,158.0,1.47,-0.81,3.81,6.72,-13.79,3.08,-220.25,-102.25,-424.5
10,2022-01-11 01:26:15.511799,25.8,58.9,997.0,156.0,1.47,-0.81,3.81,6.72,-13.79,3.08,-228.0,-101.25,-410.88
11,2022-01-11 01:26:15.589929,25.8,58.9,997.0,159.0,1.48,-0.82,3.8,3.85,-12.74,1.68,-227.0,-104.75,-415.75
12,2022-01-11 01:26:15.652433,25.8,58.9,997.0,161.0,1.49,-0.81,3.81,3.43,-1.82,4.48,-222.0,-107.25,-413.0
13,2022-01-11 01:26:15.714957,25.8,58.9,997.0,161.0,1.46,-0.82,3.78,-2.52,16.38,7.21,-219.25,-102.0,-413.38
14,2022-01-11 01:26:15.746208,25.8,58.9,997.0,165.0,1.46,-0.82,3.78,-2.52,16.38,7.21,-218.0,-107.25,-426.75
15,2022-01-11 01:26:15.808879,25.8,59.0,997.0,20.0,1.47,-0.82,3.8,3.15,-0.07,4.97,-225.25,-106.0,-406.5
16,2022-01-11 01:26:15.871214,25.8,59.0,997.0,165.0,1.46,-0.82,3.8,3.43,-2.31,4.62,-229.75,-107.5,-429.63
17,2022-01-11 01:26:15.933717,25.8,58.7,997.0,220.0,1.47,-0.82,3.8,3.36,-2.17,4.27,-225.5,-107.5,-418.88
18,2022-01-11 01:26:16.011848,25.8,58.7,997.0,255.0,1.47,-0.82,3.8,3.36,-2.17,4.27,-233.75,-97.75,-420.25
19,2022-01-11 01:26:16.058719,25.7,58.7,997.0,268.0,1.46,-0.82,3.8,3.15,-1.61,4.34,-228.0,-103.5,-402.88
20,2022-01-11 01:26:16.121209,25.7,58.5,997.0,225.0,1.46,-0.82,3.8,4.13,-1.75,4.69,-226.25,-102.5,-415.75
21,2022-01-11 01:26:16.168089,25.7,58.5,997.0,8190.0,1.46,-0.82,3.8,4.13,-1.75,4.69,-228.5,-104.5,-399.25
22,2022-01-11 01:26:16.214967,25.8,58.8,997.0,8190.0,1.46,-0.82,3.8,5.04,-2.31,5.04,-228.25,-103.25,-410.63
23,2022-01-11 01:26:16.277472,25.8,58.8,997.0,152.0,1.46,-0.82,3.8,5.39,-3.08,4.97,-224.0,-103.5,-416.38
24,2022-01-11 01:26:16.339986,25.8,58.9,997.0,8190.0,1.47,-0.81,3.8,4.27,-2.87,4.13,-219.25,-106.25,-408.25
25,2022-01-11 01:26:16.402478,25.8,58.9,997.0,20.0,1.47,-0.81,3.8,4.27,-2.87,4.13,-228.5,-105.75,-425.0
26,2022-01-11 01:26:16.464999,25.8,58.9,997.0,101.0,1.46,-0.82,3.8,4.55,-2.1,5.04,-220.5,-105.25,-402.13
27,2022-01-11 01:26:16.527503,25.9,58.8,997.0,146.0,1.46,-0.81,3.8,4.62,-2.45,5.18,-222.5,-97.25,-421.0
28,2022-01-11 01:26:16.590002,25.9,58.8,997.0,20.0,1.46,-0.82,3.8,3.78,-2.03,5.04,-222.75,-102.75,-402.13
29,2022-01-11 01:26:16.636885,25.8,59.0,997.0,139.0,1.46,-0.82,3.8,3.78,-2.03,5.04,-224.25,-103.5,-421.38
30,2022-01-11 01:26:16.699371,25.8,59.0,997.0,20.0,1.46,-0.82,3.8,3.15,-1.68,3.57,-225.0,-101.25,-410.0
31,2022-01-11 01:26:16.763371,25.8,58.9,997.0,139.0,1.46,-0.82,3.8,3.43,-0.35,3.15,-219.75,-104.5,-430.88
32,2022-01-11 01:26:16.825885,25.8,58.9,997.0,112.0,1.46,-0.82,3.81,4.62,-0.77,4.41,-220.5,-104.5,-423.88
33,2022-01-11 01:26:16.872768,25.8,58.9,997.0,20.0,1.46,-0.82,3.81,4.62,-0.77,4.41,-225.5,-101.5,-417.13
34,2022-01-11 01:26:16.935254,25.9,59.2,997.0,20.0,1.46,-0.82,3.8,3.78,-2.59,4.76,-224.75,-98.25,-405.25
35,2022-01-11 01:26:16.998330,25.9,59.2,997.0,147.0,1.46,-0.82,3.8,3.29,-3.57,5.6,-224.5,-100.5,-407.75
36,2022-01-11 01:26:17.044638,25.8,58.9,997.0,8190.0,1.46,-0.82,3.8,3.43,-2.59,4.76,-219.25,-100.0,-417.63
37,2022-01-11 01:26:17.107143,25.8,58.9,997.0,8190.0,1.46,-0.82,3.8,3.43,-2.59,4.76,-222.5,-100.25,-407.75
38,2022-01-11 01:26:17.169649,25.8,58.9,997.0,8190.0,1.46,-0.82,3.8,4.13,-2.38,4.83,-224.0,-104.5,-419.25
39,2022-01-11 01:26:17.247775,25.8,59.5,997.0,117.0,1.45,-0.82,3.8,3.5,-2.8,5.46,-229.0,-98.0,-414.38
40,2022-01-11 01:26:17.294655,25.8,59.5,997.0,141.0,1.46,-0.82,3.8,3.85,-2.52,4.83,-226.25,-105.75,-417.88
41,2022-01-11 01:26:17.341548,25.7,58.9,997.0,143.0,1.46,-0.82,3.8,3.85,-2.52,4.83,-225.0,-105.0,-415.0
42,2022-01-11 01:26:17.404262,25.7,58.9,997.0,20.0,1.45,-0.82,3.8,3.01,-2.17,4.76,-216.25,-102.0,-415.25
43,2022-01-11 01:26:17.466553,25.8,58.8,997.0,20.0,1.46,-0.82,3.8,3.71,-2.03,4.69,-224.75,-110.0,-411.25
44,2022-01-11 01:26:17.513643,25.8,58.8,997.0,129.0,1.45,-0.82,3.8,3.01,-2.24,4.76,-219.0,-106.25,-421.75
45,2022-01-11 01:26:17.575920,25.8,58.8,997.0,20.0,1.45,-0.82,3.8,3.01,-2.24,4.76,-226.25,-105.25,-423.0
46,2022-01-11 01:26:17.638425,25.8,58.7,997.0,123.0,1.46,-0.82,3.8,3.29,-1.47,5.39,-230.75,-105.25,-415.5
47,2022-01-11 01:26:17.700931,25.8,58.7,997.0,20.0,1.45,-0.83,3.79,0.63,-0.35,3.99,-224.0,-106.0,-421.63
48,2022-01-11 01:26:17.763432,25.8,58.8,997.0,20.0,1.45,-0.83,3.8,1.68,-0.28,5.39,-225.5,-106.0,-408.88
49,2022-01-11 01:26:17.825953,25.8,58.8,997.0,124.0,1.45,-0.83,3.8,1.68,-0.28,5.39,-223.25,-104.25,-413.38
50,2022-01-11 01:26:17.888440,25.9,58.8,997.0,20.0,1.45,-0.83,3.8,1.96,-0.7,6.23,-227.0,-109.5,-407.25
51,2022-01-11 01:26:17.950944,25.9,58.8,997.0,20.0,1.45,-0.83,3.8,-0.42,-0.14,6.09,-221.75,-108.5,-422.75
52,2022-01-11 01:26:17.982196,25.9,58.8,997.0,97.0,1.44,-0.84,3.79,-0.91,-0.7,7.91,-220.5,-100.0,-403.0
53,2022-01-11 01:26:18.044700,25.9,58.9,997.0,8190.0,1.44,-0.84,3.79,-0.91,-0.7,7.91,-220.25,-103.75,-423.38
54,2022-01-11 01:26:18.107204,25.9,58.9,997.0,8190.0,1.44,-0.84,3.8,0.7,-1.33,8.4,-226.25,-98.0,-420.63
55,2022-01-11 01:26:18.169710,25.8,58.8,997.0,20.0,1.44,-0.84,3.79,1.96,-2.1,6.72,-227.0,-105.25,-430.88
56,2022-01-11 01:26:18.216603,25.8,58.8,997.0,20.0,1.44,-0.84,3.79,1.96,-2.1,6.72,-225.25,-112.0,-422.0
57,2022-01-11 01:26:18.294716,25.9,58.8,997.0,126.0,1.44,-0.84,3.8,2.94,-1.82,6.51,-220.25,-105.0,-403.75
58,2022-01-11 01:26:18.357221,25.9,59.2,997.0,20.0,1.44,-0.84,3.8,3.22,-1.68,5.95,-228.75,-103.25,-423.88
59,2022-01-11 01:26:18.419742,25.9,59.2,997.0,20.0,1.44,-0.84,3.8,4.13,-2.17,5.32,-223.25,-102.0,-405.63
60,2022-01-11 01:26:18.451343,25.8,59.1,997.0,174.0,1.44,-0.84,3.8,4.13,-2.17,5.32,-225.25,-98.25,-424.5
61,2022-01-11 01:26:18.513481,25.8,59.1,997.0,139.0,1.44,-0.84,3.8,4.27,-2.38,5.04,-225.25,-102.0,-409.38
62,2022-01-11 01:26:18.576518,25.8,58.7,997.0,163.0,1.44,-0.84,3.8,4.69,-2.8,4.76,-221.0,-107.25,-425.13
63,2022-01-11 01:26:18.638676,25.8,58.7,997.0,20.0,1.45,-0.84,3.8,5.67,-3.64,4.9,-221.5,-103.25,-404.13
64,2022-01-11 01:26:18.701009,25.8,58.7,997.0,133.0,1.45,-0.84,3.8,5.67,-3.64,4.9,-220.25,-101.25,-408.5
65,2022-01-11 01:26:18.763536,25.9,58.8,997.0,20.0,1.44,-0.84,3.8,4.2,-3.5,4.48,-223.25,-105.0,-410.13
66,2022-01-11 01:26:18.826016,25.9,58.8,997.0,167.0,1.44,-0.84,3.8,4.97,-3.5,5.04,-219.0,-106.25,-421.75
67,2022-01-11 01:26:18.872895,25.8,58.6,997.0,137.0,1.44,-0.83,3.8,4.9,-3.71,3.92,-227.75,-104.5,-417.63
68,2022-01-11 01:26:18.919770,25.8,58.6,997.0,20.0,1.44,-0.83,3.8,4.9,-3.71,3.92,-225.25,-103.25,-409.75
69,2022-01-11 01:26:18.982269,25.8,58.9,997.0,20.0,1.44,-0.84,3.8,5.67,-1.26,3.85,-224.0,-110.75,-401.75
70,2022-01-11 01:26:19.044767,25.8,58.9,997.0,20.0,1.45,-0.84,3.8,4.97,-1.82,3.43,-224.0,-107.25,-404.0
71,2022-01-11 01:26:19.107264,25.8,58.9,997.0,8190.0,1.44,-0.83,3.79,4.34,-2.66,4.69,-219.25,-104.25,-420.25
72,2022-01-11 01:26:19.169769,25.9,58.8,997.0,8190.0,1.44,-0.83,3.79,4.34,-2.66,4.69,-228.75,-105.75,-399.75
73,2022-01-11 01:26:19.232291,25.9,58.8,997.0,20.0,1.44,-0.84,3.8,5.88,-1.4,2.45,-222.25,-104.25,-422.5
74,2022-01-11 01:26:19.294783,25.8,58.7,997.0,156.0,1.44,-0.83,3.8,7.56,-2.66,3.78,-225.5,-99.25,-412.75
75,2022-01-11 01:26:19.341672,25.8,58.7,997.0,20.0,1.44,-0.83,3.8,7.56,-3.92,3.78,-224.25,-104.25,-413.13
76,2022-01-11 01:26:19.404171,25.8,58.7,997.0,20.0,1.44,-0.83,3.8,7.56,-3.92,3.78,-229.75,-105.5,-413.38
77,2022-01-11 01:26:19.451049,25.8,58.6,997.0,107.0,1.45,-0.83,3.81,7.7,-1.33,3.01,-221.25,-105.75,-415.25
78,2022-01-11 01:26:19.513553,25.8,58.6,997.0,20.0,1.44,-0.82,3.8,5.18,-2.52,3.85,-223.5,-103.5,-430.5
79,2022-01-11 01:26:19.576057,25.8,58.7,997.0,20.0,1.44,-0.83,3.81,4.9,-2.73,4.55,-219.25,-103.5,-409.63
80,2022-01-11 01:26:19.638566,25.8,58.7,997.0,144.0,1.44,-0.83,3.81,4.9,-2.73,4.55,-226.75,-96.0,-421.25
81,2022-01-11 01:26:19.701066,25.8,58.9,997.0,20.0,1.44,-0.83,3.79,3.22,-3.71,4.2,-227.25,-97.75,-410.5
82,2022-01-11 01:26:19.763574,25.8,58.9,997.1,20.0,1.44,-0.82,3.8,4.27,-3.08,4.97,-221.25,-104.0,-409.5
83,2022-01-11 01:26:19.810441,25.8,58.9,997.1,125.0,1.44,-0.82,3.8,3.78,-2.73,4.41,-234.25,-104.25,-397.38
84,2022-01-11 01:26:19.872939,25.9,58.7,997.0,145.0,1.44,-0.82,3.8,3.78,-2.73,4.41,-228.25,-107.75,-411.25
85,2022-01-11 01:26:19.935446,25.9,58.7,997.0,8190.0,1.45,-0.83,3.8,3.64,-2.38,4.55,-228.25,-105.25,-400.25
86,2022-01-11 01:26:19.997949,25.8,58.7,997.0,110.0,1.44,-0.82,3.79,2.45,-2.59,4.34,-222.75,-108.5,-415.13
87,2022-01-11 01:26:20.044847,25.8,58.7,997.0,8190.0,1.44,-0.83,3.8,2.73,-2.52,4.69,-222.5,-104.5,-410.75
88,2022-01-11 01:26:20.107347,25.8,58.7,997.0,20.0,1.44,-0.83,3.8,2.73,-2.52,4.69,-231.25,-99.75,-406.75
89,2022-01-11 01:26:20.170070,25.8,58.7,997.0,20.0,1.44,-0.83,3.8,3.57,-2.66,5.11,-223.75,-107.25,-409.25
90,2022-01-11 01:26:20.217003,25.8,58.7,997.0,20.0,1.44,-0.83,3.8,3.43,-3.15,4.48,-219.5,-103.5,-405.0
91,2022-01-11 01:26:20.279213,25.8,58.9,997.0,8190.0,1.44,-0.83,3.8,3.43,-3.15,4.48,-219.25,-111.0,-418.38
92,2022-01-11 01:26:20.341717,25.8,58.9,997.0,120.0,1.44,-0.83,3.79,3.78,-2.94,4.83,-217.0,-100.25,-409.75
93,2022-01-11 01:26:20.404220,25.9,58.5,997.0,8190.0,1.44,-0.83,3.79,3.78,-3.01,4.83,-229.25,-109.5,-428.13
94,2022-01-11 01:26:20.451098,25.9,58.5,997.0,20.0,1.44,-0.83,3.79,4.06,-2.94,4.83,-224.75,-101.5,-409.88
95,2022-01-11 01:26:20.513601,25.9,58.5,997.0,20.0,1.44,-0.83,3.79,4.06,-2.94,4.83,-221.5,-108.75,-425.63
96,2022-01-11 01:26:20.591731,25.8,58.5,997.0,20.0,1.44,-0.83,3.8,3.92,-3.01,4.76,-219.0,-102.5,-409.38
97,2022-01-11 01:26:20.654237,25.8,58.5,997.0,129.0,1.44,-0.83,3.79,3.64,-2.66,4.69,-220.25,-106.25,-411.0
98,2022-01-11 01:26:20.685490,25.8,58.8,997.0,20.0,1.44,-0.83,3.8,4.06,-2.87,4.69,-221.0,-106.75,-408.88
99,2022-01-11 01:26:20.748004,25.8,58.8,997.0,108.0,1.44,-0.83,3.8,4.06,-2.87,4.69,-223.5,-104.0,-401.0
100,2022-01-11 01:26:20.810788,25.8,58.4,997.0,8190.0,1.44,-0.83,3.79,4.41,-2.45,5.04,-230.0,-109.0,-411.75
101,2022-01-11 01:26:20.873615,25.8,58.4,997.0,20.0,1.44,-0.83,3.79,3.71,-3.22,4.62,-224.5,-101.75,-414.75
102,2022-01-11 01:26:20.919878,25.8,58.4,997.0,8190.0,1.44,-0.83,3.79,3.57,-3.36,4.69,-220.25,-105.75,-426.0
103,2022-01-11 01:26:20.998010,25.8,58.8,997.0,20.0,1.44,-0.83,3.79,3.57,-3.36,4.69,-219.5,-104.75,-403.75
104,2022-01-11 01:26:21.060512,25.8,58.8,997.0,20.0,1.44,-0.83,3.8,4.06,-2.8,4.62,-217.0,-105.5,-405.63
105,2022-01-11 01:26:21.123016,25.9,58.8,997.0,134.0,1.44,-0.83,3.79,4.27,-3.01,4.83,-220.75,-102.25,-407.63
106,2022-01-11 01:26:21.201146,25.9,58.8,997.0,20.0,1.44,-0.83,3.79,3.99,-2.8,4.55,-222.25,-107.75,-416.5
107,2022-01-11 01:26:21.216773,25.8,58.8,997.0,148.0,1.44,-0.83,3.79,3.99,-2.8,4.55,-226.25,-111.5,-414.63
108,2022-01-11 01:26:21.279289,25.8,58.8,997.0,149.0,1.44,-0.83,3.8,4.34,-2.73,5.04,-219.0,-103.75,-415.75
109,2022-01-11 01:26:21.342001,25.8,58.8,997.0,20.0,1.44,-0.83,3.8,4.2,-2.87,4.83,-224.75,-109.75,-419.25
110,2022-01-11 01:26:21.404300,25.8,58.6,997.0,20.0,1.44,-0.83,3.8,3.99,-2.87,4.97,-220.5,-105.5,-417.25
111,2022-01-11 01:26:21.466806,25.8,58.6,997.0,145.0,1.44,-0.83,3.8,3.99,-2.87,4.97,-223.25,-108.0,-424.63
112,2022-01-11 01:26:21.529292,25.8,58.6,997.0,8190.0,1.44,-0.83,3.8,4.27,-2.87,4.83,-223.75,-103.0,-406.25
113,2022-01-11 01:26:21.576176,25.8,58.6,997.0,115.0,1.44,-0.83,3.8,3.99,-2.73,4.76,-221.0,-103.0,-422.38
114,2022-01-11 01:26:21.640286,25.8,58.6,997.0,142.0,1.44,-0.83,3.8,4.27,-2.87,4.83,-227.5,-105.75,-409.25
115,2022-01-11 01:26:21.687185,25.9,59.8,997.0,131.0,1.44,-0.83,3.8,4.27,-2.87,4.83,-222.5,-104.25,-418.75
116,2022-01-11 01:26:21.750081,25.9,59.8,997.0,150.0,1.44,-0.83,3.8,4.13,-2.87,4.83,-222.0,-111.5,-404.38
117,2022-01-11 01:26:21.812169,25.9,58.6,997.0,20.0,1.44,-0.83,3.8,4.2,-2.52,4.34,-222.75,-102.75,-417.75
118,2022-01-11 01:26:21.874906,25.9,58.6,997.0,8190.0,1.44,-0.83,3.8,4.55,-2.73,5.04,-227.75,-106.25,-407.0
119,2022-01-11 01:26:21.937189,25.9,58.7,997.0,171.0,1.44,-0.83,3.8,4.55,-2.73,5.04,-221.25,-103.75,-407.88
120,2022-01-11 01:26:21.999966,25.9,58.7,997.0,20.0,1.44,-0.83,3.8,4.2,-2.87,4.55,-224.5,-108.0,-417.88
121,2022-01-11 01:26:22.046815,25.9,58.7,997.0,127.0,1.44,-0.83,3.79,4.27,-2.66,4.97,-225.25,-110.5,-407.25
122,2022-01-11 01:26:22.093444,25.9,58.5,997.0,8190.0,1.44,-0.83,3.8,4.27,-2.73,4.69,-223.75,-109.25,-408.88
123,2022-01-11 01:26:22.155953,25.9,58.5,997.0,20.0,1.44,-0.83,3.8,4.06,-2.73,4.69,-220.75,-110.25,-421.63
124,2022-01-11 01:26:22.218463,25.9,58.9,997.0,140.0,1.44,-0.83,3.79,3.92,-2.45,4.76,-222.0,-107.25,-413.63
125,2022-01-11 01:26:22.280967,25.9,58.9,997.0,8190.0,1.44,-0.83,3.8,4.2,-2.73,4.76,-220.0,-106.5,-405.0
126,2022-01-11 01:26:22.343471,26.0,58.6,997.0,20.0,1.44,-0.83,3.8,4.2,-2.73,4.76,-219.75,-114.25,-414.63
127,2022-01-11 01:26:22.405957,26.0,58.6,997.0,96.0,1.44,-0.83,3.79,4.27,-2.17,4.27,-227.0,-107.0,-406.38
128,2022-01-11 01:26:22.468473,26.0,58.6,997.0,8190.0,1.44,-0.83,3.8,4.83,-1.61,4.13,-221.25,-108.0,-414.0
129,2022-01-11 01:26:22.515346,25.9,58.8,997.0,138.0,1.44,-0.83,3.8,4.13,-2.52,4.48,-227.75,-100.25,-412.38
130,2022-01-11 01:26:22.577850,25.9,58.8,997.0,150.0,1.44,-0.83,3.8,4.13,-2.52,4.48,-215.25,-106.5,-416.88
131,2022-01-11 01:26:22.640365,25.9,58.6,997.0,20.0,1.44,-0.83,3.8,4.2,-2.8,4.76,-228.75,-111.5,-425.38
132,2022-01-11 01:26:22.687238,25.9,58.6,997.0,135.0,1.44,-0.83,3.8,3.92,-3.01,4.9,-223.0,-104.0,-404.5
133,2022-01-11 01:26:22.749994,25.9,58.6,997.0,138.0,1.44,-0.83,3.8,3.92,-3.15,5.04,-219.75,-113.0,-418.75
134,2022-01-11 01:26:22.812251,25.9,57.3,997.0,112.0,1.44,-0.83,3.8,3.92,-3.15,5.04,-229.5,-101.25,-409.88
135,2022-01-11 01:26:22.874756,25.9,57.3,997.0,168.0,1.44,-0.83,3.8,4.2,-2.87,4.69,-224.0,-113.5,-419.38
136,2022-01-11 01:26:22.937247,26.0,58.6,997.0,138.0,1.44,-0.83,3.8,3.92,-3.22,4.69,-221.0,-106.0,-407.88
137,2022-01-11 01:26:22.984136,26.0,58.6,997.0,147.0,1.44,-0.83,3.8,4.2,-2.73,4.76,-223.25,-104.0,-422.25
138,2022-01-11 01:26:23.046628,25.9,58.8,997.0,170.0,1.44,-0.83,3.8,4.2,-2.73,4.76,-224.0,-104.0,-400.0
139,2022-01-11 01:26:23.109141,25.9,58.8,997.0,142.0,1.44,-0.83,3.8,3.92,-2.8,4.69,-223.5,-105.0,-421.63
140,2022-01-11 01:26:23.171629,25.9,58.8,997.0,147.0,1.44,-0.83,3.8,4.13,-2.66,4.69,-229.25,-107.5,-414.5
141,2022-01-11 01:26:23.218519,25.9,58.4,997.0,119.0,1.44,-0.83,3.8,4.06,-2.8,4.48,-222.75,-107.5,-408.38
142,2022-01-11 01:26:23.281023,25.9,58.4,997.0,146.0,1.44,-0.83,3.8,4.06,-2.8,4.48,-229.75,-105.0,-430.38
143,2022-01-11 01:26:23.359140,25.9,58.4,997.0,168.0,1.44,-0.83,3.8,4.27,-2.94,4.55,-224.0,-105.75,-419.88
144,2022-01-11 01:26:23.406031,25.9,58.4,997.0,137.0,1.44,-0.83,3.8,3.99,-2.94,4.69,-222.25,-112.5,-421.0
145,2022-01-11 01:26:23.452909,26.0,58.7,997.0,8190.0,1.44,-0.83,3.8,3.99,-3.01,4.69,-227.75,-101.75,-416.0
146,2022-01-11 01:26:23.515413,26.0,58.7,997.0,120.0,1.44,-0.83,3.8,3.99,-3.01,4.69,-225.0,-109.0,-420.88
147,2022-01-11 01:26:23.577906,26.0,58.7,997.0,140.0,1.44,-0.83,3.8,4.06,-3.08,4.69,-224.0,-106.25,-412.25
148,2022-01-11 01:26:23.640411,25.9,58.6,997.0,141.0,1.44,-0.83,3.8,4.06,-2.8,4.69,-223.0,-105.25,-417.38
149,2022-01-11 01:26:23.702930,25.9,58.6,997.0,20.0,1.44,-0.83,3.8,3.99,-2.94,4.69,-222.5,-109.0,-426.38
150,2022-01-11 01:26:23.765429,25.9,58.6,997.0,8190.0,1.44,-0.83,3.8,3.99,-2.94,4.69,-218.25,-107.75,-415.13
151,2022-01-11 01:26:23.827928,25.9,58.6,997.0,98.0,1.44,-0.83,3.8,3.78,-2.87,4.76,-223.25,-106.75,-419.63
152,2022-01-11 01:26:23.859431,25.9,58.6,997.0,175.0,1.44,-0.83,3.81,4.06,-2.87,4.76,-222.25,-104.5,-410.0
153,2022-01-11 01:26:23.921695,26.0,58.5,997.0,8190.0,1.44,-0.83,3.8,3.64,-2.73,4.69,-223.0,-114.0,-414.75
154,2022-01-11 01:26:23.984193,26.0,58.5,997.0,20.0,1.44,-0.83,3.8,3.64,-2.73,4.69,-221.25,-105.5,-410.0
155,2022-01-11 01:26:24.046697,25.9,58.5,997.0,20.0,1.44,-0.83,3.8,4.34,-2.94,4.83,-225.25,-109.0,-416.13
156,2022-01-11 01:26:24.093569,25.9,58.5,997.0,136.0,1.44,-0.83,3.8,3.85,-2.73,4.62,-224.0,-109.75,-401.75
157,2022-01-11 01:26:24.171711,25.8,58.4,997.0,8190.0,1.44,-0.83,3.8,3.85,-2.73,4.62,-226.75,-113.0,-415.75
158,2022-01-11 01:26:24.234214,25.8,58.4,997.0,20.0,1.44,-0.83,3.8,3.92,-2.87,4.69,-228.25,-114.0,-416.0
159,2022-01-11 01:26:24.265467,25.8,58.4,997.0,20.0,1.44,-0.83,3.8,3.85,-2.73,4.62,-216.75,-106.25,-410.0
160,2022-01-11 01:26:24.327970,25.9,58.8,997.0,132.0,1.44,-0.83,3.8,3.99,-2.73,4.76,-223.75,-111.0,-417.25
161,2022-01-11 01:26:24.390475,25.9,58.8,997.0,20.0,1.44,-0.83,3.8,3.99,-2.73,4.76,-218.5,-107.0,-413.75
162,2022-01-11 01:26:24.452977,26.0,58.6,997.0,8190.0,1.44,-0.83,3.8,4.13,-2.66,4.83,-223.25,-104.75,-410.0
163,2022-01-11 01:26:24.515486,26.0,58.6,997.0,20.0,1.44,-0.83,3.8,4.2,-2.52,4.76,-218.0,-103.25,-400.88
164,2022-01-11 01:26:24.577965,26.0,58.6,997.0,20.0,1.44,-0.83,3.8,4.2,-2.59,4.76,-224.5,-109.0,-417.25
165,2022-01-11 01:26:24.640743,26.0,57.8,997.0,20.0,1.44,-0.83,3.8,4.2,-2.59,4.76,-223.5,-97.0,-406.75
166,2022-01-11 01:26:24.702980,26.0,57.8,997.0,8190.0,1.44,-0.83,3.8,4.41,-2.66,4.9,-226.5,-103.25,-415.38
167,2022-01-11 01:26:24.749851,25.9,58.4,997.0,8190.0,1.44,-0.83,3.8,4.34,-2.73,4.76,-221.0,-102.0,-405.0
168,2022-01-11 01:26:24.796731,25.9,58.4,997.0,20.0,1.44,-0.83,3.8,4.06,-2.59,4.83,-213.5,-103.25,-406.63
169,2022-01-11 01:26:24.859504,26.0,58.3,997.0,157.0,1.44,-0.83,3.8,4.06,-2.59,4.83,-222.5,-107.5,-403.13
170,2022-01-11 01:26:24.921756,26.0,58.3,997.0,20.0,1.44,-0.83,3.8,4.48,-2.66,4.97,-224.0,-106.75,-424.75
171,2022-01-11 01:26:24.984254,26.0,58.3,997.0,130.0,1.44,-0.83,3.8,4.2,-2.73,4.76,-224.5,-105.75,-412.88
172,2022-01-11 01:26:25.046753,25.9,58.4,997.0,107.0,1.44,-0.83,3.8,4.27,-2.8,4.69,-222.25,-110.0,-406.13
173,2022-01-11 01:26:25.109251,25.9,58.4,997.0,136.0,1.44,-0.83,3.8,4.27,-2.8,4.69,-223.5,-111.75,-419.88
174,2022-01-11 01:26:25.171766,25.9,58.5,997.0,8190.0,1.44,-0.83,3.8,4.2,-3.01,4.76,-227.0,-106.0,-406.75
175,2022-01-11 01:26:25.218632,25.9,58.5,997.0,72.0,1.44,-0.83,3.8,4.34,-2.87,4.76,-222.5,-107.75,-401.63
176,2022-01-11 01:26:25.281143,25.9,58.4,997.0,146.0,1.44,-0.83,3.8,4.27,-2.8,4.76,-222.25,-107.0,-412.38
177,2022-01-11 01:26:25.343653,25.9,58.4,997.1,127.0,1.44,-0.83,3.8,4.27,-2.8,4.76,-223.0,-110.0,-420.13
178,2022-01-11 01:26:25.390525,25.9,58.4,997.1,8190.0,1.44,-0.83,3.8,4.27,-2.94,4.69,-229.25,-104.75,-403.75
179,2022-01-11 01:26:25.453035,26.1,58.8,997.0,104.0,1.44,-0.83,3.81,4.27,-2.8,4.55,-222.75,-111.0,-411.13
180,2022-01-11 01:26:25.515543,26.1,58.8,997.0,132.0,1.44,-0.83,3.81,4.27,-2.87,4.55,-227.25,-101.25,-405.88
181,2022-01-11 01:26:25.578037,25.9,58.7,997.0,150.0,1.44,-0.83,3.81,4.27,-2.87,4.55,-222.0,-108.0,-412.75
182,2022-01-11 01:26:25.640553,25.9,58.7,997.0,8190.0,1.44,-0.83,3.81,4.41,-2.87,4.69,-224.25,-113.5,-416.0
183,2022-01-11 01:26:25.687647,26.0,58.7,997.0,20.0,1.44,-0.83,3.8,4.13,-2.52,4.76,-219.75,-109.75,-419.88
184,2022-01-11 01:26:25.749938,26.0,58.2,997.0,99.0,1.44,-0.83,3.81,4.34,-2.8,4.69,-216.5,-102.5,-426.75
