,Microphone
94319,-5404
94320,2156
94321,-484
94322,-5484
94323,-2892
94324,-3420
94325,-9964
94326,-11996
94327,-11388
94328,-11588
94329,-9684
94330,-10236
94331,-8628
94332,-4492
94333,-4828
94334,-4972
94335,108
94336,2636
94337,1188
94338,-1068
94339,-3332
94340,-6988
94341,-11940
94342,-13500
94343,-11020
94344,-12060
94345,-12772
94346,-10020
94347,-8932
94348,-8932
94349,-8900
94350,-6796
94351,-3844
94352,-4292
94353,-4500
94354,-780
94355,-3844
94356,-1300
94357,-10092
94358,-3492
94359,3276
94360,-8580
94361,-15900
94362,-1612
94363,-5620
94364,-13948
94365,-9612
94366,-1068
94367,-1476
94368,-3812
94369,-1340
94370,692
94371,-6604
94372,-11708
94373,-11508
94374,-11252
94375,-11956
94376,-12932
94377,-10028
94378,-5636
94379,-5084
94380,-4252
94381,1516
94382,2012
94383,-1508
94384,-3196
94385,-3300
94386,-5620
94387,-8444
94388,-8988
94389,-8700
94390,-10212
94391,-13052
94392,-13100
94393,-12180
94394,-11876
94395,-10084
94396,-9396
94397,-5964
94398,-3396
94399,-3300
94400,-1172
94401,-3892
94402,-396
94403,-7812
94404,-7356
94405,4820
94406,-1444
94407,-16436
94408,-6860
94409,-4964
94410,-11916
94411,-11660
94412,-4580
94413,-3404
94414,-7316
94415,-7044
94416,-1316
94417,-5780
94418,-10380
94419,-9540
94420,-9868
94421,-11380
94422,-12388
94423,-11532
94424,-8060
94425,-6916
94426,-7892
94427,-3628
94428,-748
94429,-2012
94430,-2220
94431,-1284
94432,-4092
94433,-7060
94434,-9308
94435,-9388
94436,-10300
94437,-13364
94438,-14204
94439,-11748
94440,-10804
94441,-11100
94442,-10692
94443,-9148
94444,-6292
94445,-5492
94446,-5396
94447,-4332
94448,-2532
94449,-6932
94450,-9052
94451,6612
94452,1180
94453,-15308
94454,-7652
94455,-2980
94456,-10908
94457,-12892
94458,-4796
94459,-1540
94460,-5212
94461,-7124
94462,-628
94463,-3052
94464,-8188
94465,-10020
94466,-10956
94467,-13148
94468,-14268
94469,-12556
94470,-7564
94471,-7148
94472,-8604
94473,-2756
94474,2340
94475,-180
94476,-2860
94477,-2876
94478,-5644
94479,-7124
94480,-8756
94481,-9564
94482,-10556
94483,-11652
94484,-10908
94485,-9428
94486,-11052
94487,-11420
94488,-10268
94489,-9788
94490,-8116
94491,-5804
94492,-4356
94493,-3124
94494,-1452
94495,-2044
94496,-10396
94497,3932
94498,2476
94499,-14412
94500,-10420
94501,-3412
94502,-11308
94503,-12108
94504,-5460
94505,-1316
94506,-3764
94507,-6732
94508,-1332
94509,-3276
94510,-9156
94511,-9804
94512,-8868
94513,-10964
94514,-11460
94515,-10068
94516,-7556
94517,-6988
94518,-8532
94519,-7156
94520,-2252
94521,-2460
94522,-876
94523,580
94524,-2812
94525,-5884
94526,-6364
94527,-7652
94528,-10604
94529,-12772
94530,-14644
94531,-12020
94532,-9276
94533,-8100
94534,-6260
94535,-7212
94536,-7972
94537,-5244
94538,-3372
94539,-3236
94540,-4988
94541,-2748
94542,-13932
94543,2692
94544,5884
94545,-11012
94546,-13204
94547,-2028
94548,-9732
94549,-12828
94550,-7564
94551,-1300
94552,-2716
94553,-5940
94554,-3052
94555,-1692
94556,-8668
94557,-10188
94558,-7388
94559,-10020
94560,-12940
94561,-12092
94562,-8772
94563,-6540
94564,-6612
94565,-6332
94566,-1172
94567,-100
94568,-2324
94569,-2132
94570,-4180
94571,-8868
94572,-9884
94573,-9092
94574,-9556
94575,-10748
94576,-10212
94577,-7604
94578,-9948
94579,-10580
94580,-9140
94581,-9500
94582,-10300
94583,-6612
94584,-3188
94585,-2556
94586,-3124
94587,1380
94588,-10916
94589,-5588
94590,5308
94591,-4564
94592,-15084
94593,-4132
94594,-7276
94595,-10004
94596,-6308
94597,-2668
94598,-2948
94599,-5188
94600,-5540
94601,-1716
94602,-5636
94603,-9652
94604,-7868
94605,-8916
94606,-12244
94607,-12164
94608,-9004
94609,-5324
94610,-2780
94611,-3724
94612,-1428
94613,164
94614,-1196
94615,-2564
94616,-3308
94617,-6196
94618,-7732
94619,-8116
94620,-6980
94621,-8332
94622,-11924
94623,-12340
94624,-10620
94625,-10868
94626,-8348
94627,-6340
94628,-5148
94629,-2756
94630,-2276
94631,-2572
94632,-2276
94633,-1316
94634,-9540
94635,-8388
94636,5316
94637,-196
94638,-12308
94639,-3036
94640,-2892
94641,-9732
94642,-7460
94643,-2548
94644,-2476
94645,-5700
94646,-5452
94647,892
94648,-3444
94649,-9732
94650,-8532
94651,-7500
94652,-11348
94653,-12084
94654,-9876
94655,-5476
94656,-3572
94657,-3988
94658,-1420
94659,-492
94660,-3148
94661,-2524
94662,-716
94663,-2108
94664,-5572
94665,-7796
94666,-7844
94667,-9076
94668,-11436
94669,-10140
94670,-8580
94671,-9788
94672,-8900
94673,-7148
94674,-7340
94675,-5204
94676,-4372
94677,-5340
94678,-3156
94679,604
94680,-2452
94681,-10220
94682,5956
94683,3964
94684,-13052
94685,-7332
94686,-1196
94687,-10284
94688,-10716
94689,-3628
94690,-636
94691,-3836
94692,-6604
94693,-244
94694,-1020
94695,-9276
94696,-9236
94697,-6380
94698,-10292
94699,-11300
94700,-8508
94701,-4932
94702,-3356
94703,-4932
94704,-4788
94705,-1468
94706,-2188
94707,-1996
94708,-1180
94709,-1588
94710,-3844
94711,-5460
94712,-7708
94713,-8172
94714,-10316
94715,-12300
94716,-10212
94717,-8276
94718,-9740
94719,-9300
94720,-7484
94721,-5076
94722,-4636
94723,-6308
94724,-3932
94725,-2108
94726,-1140
94727,-11300
94728,2740
94729,4676
94730,-8516
94731,-8204
94732,732
94733,-8484
94734,-11588
94735,-7148
94736,-3036
94737,-4828
94738,-8348
94739,-2740
94740,1548
94741,-6308
94742,-10988
94743,-7036
94744,-8612
94745,-11996
94746,-11532
94747,-8516
94748,-6740
94749,-5956
94750,-4940
94751,-2300
94752,-3516
94753,-3396
94754,-1460
94755,-1556
94756,-4100
94757,-5812
94758,-7076
94759,-7812
94760,-9652
94761,-11052
94762,-9300
94763,-8460
94764,-9932
94765,-8948
94766,-8988
94767,-8740
94768,-6004
94769,-3868
94770,-2692
94771,-4564
94772,1988
94773,-8484
94774,-1596
94775,5828
94776,-5772
94777,-12892
94778,-340
94779,-6116
94780,-11452
94781,-7116
94782,-492
94783,-1812
94784,-5164
94785,-4516
94786,1172
94787,-5356
94788,-9212
94789,-6500
94790,-7124
94791,-10716
94792,-9156
94793,-7572
94794,-6748
94795,-6524
94796,-5804
94797,-2004
94798,-1388
94799,-2628
94800,108
94801,908
94802,-1364
94803,-3500
94804,-5892
94805,-7940
94806,-7764
94807,-9372
94808,-10148
94809,-8196
94810,-9212
94811,-9108
94812,-8356
94813,-7156
94814,-4092
94815,-2364
94816,-2428
94817,-772
94818,1748
94819,-5764
94820,-6356
94821,6228
94822,-1508
94823,-13724
94824,-1788
94825,-2836
94826,-10804
94827,-8188
94828,-2124
94829,-1604
94830,-4180
94831,-5412
94832,1908
94833,-828
94834,-6204
94835,-5044
94836,-6228
94837,-11828
94838,-10700
94839,-8772
94840,-8756
94841,-7260
94842,-5132
94843,-1676
94844,1684
94845,-244
94846,-1092
94847,212
94848,-1460
94849,-4084
94850,-7076
94851,-7876
94852,-7284
94853,-7188
94854,-8036
94855,-8668
94856,-9492
94857,-9036
94858,-8764
94859,-8116
94860,-5140
94861,-2620
94862,-3076
94863,-1180
94864,-980
94865,-1308
94866,-9780
94867,6156
94868,5476
94869,-9668
94870,-7068
94871,-84
94872,-9436
94873,-12252
94874,-5540
94875,12
94876,-2180
94877,-4916
94878,292
94879,-340
94880,-8684
94881,-9732
94882,-6676
94883,-10132
94884,-10564
94885,-6484
94886,-4196
94887,-5684
94888,-5668
94889,-4252
94890,-1940
94891,-3068
94892,-3844
94893,-2444
94894,-1308
94895,-2492
94896,-4324
94897,-6188
94898,-8372
94899,-10788
94900,-13452
94901,-12156
94902,-10956
94903,-11452
94904,-9932
94905,-7052
94906,-4500
94907,-2804
94908,-3108
94909,-2468
94910,-4108
94911,-1620
94912,-12324
94913,-708
94914,3260
94915,-10596
94916,-11532
94917,1892
94918,-7748
94919,-12956
94920,-3532
94921,860
94922,-3260
94923,-6308
94924,-4740
94925,-2748
94926,-9004
94927,-10364
94928,-5244
94929,-8756
94930,-12764
94931,-9676
94932,-6908
94933,-8332
94934,-7396
94935,-4940
94936,-636
94937,764
94938,-492
94939,-932
94940,-1604
94941,-4164
94942,-6044
94943,-7740
94944,-10324
94945,-11868
94946,-12004
94947,-10748
94948,-7916
94949,-7180
94950,-7004
94951,-7364
94952,-8412
94953,-6140
94954,-2956
94955,-3548
94956,-3476
94957,1716
94958,-6212
94959,-7140
94960,5988
94961,-916
94962,-14844
94963,-1956
94964,-3268
94965,-11868
94966,-7060
94967,-924
94968,-2260
94969,-5316
94970,-6124
94971,-1388
94972,-3852
94973,-8964
94974,-6732
94975,-5292
94976,-12588
94977,-12636
94978,-8380
94979,-7628
94980,-6748
94981,-4236
94982,-2524
94983,-1876
94984,-2444
94985,-2668
94986,-588
94987,-1756
94988,-3620
94989,-5556
94990,-6124
94991,-7092
94992,-8660
94993,-11116
94994,-11996
94995,-11164
94996,-10892
94997,-10116
94998,-7500
94999,-6036
95000,-4196
95001,-2860
95002,-1092
95003,-876
95004,-2508
95005,-11828
95006,1684
95007,4252
95008,-9700
95009,-6892
95010,876
95011,-9708
95012,-11340
95013,-3644
95014,-1748
95015,-5260
95016,-6892
95017,-2156
95018,-1588
95019,-5948
95020,-6884
95021,-3804
95022,-8860
95023,-11804
95024,-8828
95025,-6908
95026,-8388
95027,-6532
95028,-5100
95029,-3596
95030,-3028
95031,-2668
95032,-900
95033,-804
95034,-3452
95035,-5612
95036,-7548
95037,-9060
95038,-8060
95039,-9308
95040,-10116
95041,-10332
95042,-7964
95043,-6956
95044,-7844
95045,-8276
95046,-6364
95047,-6164
95048,-3732
95049,-3300
95050,332
95051,-5924
95052,-4212
95053,7772
95054,-332
95055,-13348
95056,-2684
95057,-6156
95058,-13340
95059,-8596
95060,-2660
95061,-4916
95062,-6156
95063,-6228
95064,-1948
95065,-3844
95066,-7756
95067,-6476
95068,-5452
95069,-10500
95070,-10108
95071,-6412
95072,-6292
95073,-6564
95074,-6244
95075,-3940
95076,-2132
95077,-2460
95078,-3292
95079,-1884
95080,-3532
95081,-5036
95082,-6012
95083,-7052
95084,-7284
95085,-8572
95086,-10908
95087,-11340
95088,-12132
95089,-10668
95090,-7996
95091,-6716
95092,-4468
95093,-4020
95094,-2564
95095,-332
95096,-1076
95097,28
95098,-8780
95099,724
95100,4500
95101,-8332
95102,-7964
95103,740
95104,-7708
95105,-9756
95106,-3372
95107,-2844
95108,-5700
95109,-5884
95110,-2596
95111,1004
95112,-3508
95113,-7820
95114,-4356
95115,-7796
95116,-12396
95117,-8980
95118,-5236
95119,-7108
95120,-6820
95121,-4084
95122,-2092
95123,-1116
95124,-1388
95125,-1428
95126,-1420
95127,-4132
95128,-5156
95129,-5636
95130,-6420
95131,-9052
95132,-9404
95133,-8924
95134,-9028
95135,-9900
95136,-8724
95137,-8116
95138,-8340
95139,-5980
95140,-3580
95141,-2164
95142,-1316
95143,-652
95144,-124
95145,-6484
95146,4172
95147,3788
95148,-9412
95149,-6620
95150,-2844
95151,-10092
95152,-10724
95153,-3340
95154,-3348
95155,-5084
95156,-4412
95157,-860
95158,-852
95159,-5460
95160,-8132
95161,-5492
95162,-8236
95163,-10460
95164,-6516
95165,-4468
95166,-7980
95167,-6420
95168,-1868
95169,-868
95170,-1260
95171,-1012
95172,252
95173,-180
95174,-2396
95175,-4276
95176,-4980
95177,-7660
95178,-8548
95179,-8900
95180,-9308
95181,-8940
95182,-8892
95183,-7332
95184,-6404
95185,-5444
95186,-3812
95187,-2116
95188,-636
95189,-1996
95190,-2100
95191,-3324
95192,-5388
95193,5436
95194,3860
95195,-9212
95196,-3588
95197,-860
95198,-8580
95199,-8084
95200,-660
95201,-3252
95202,-6012
95203,-4404
95204,-1748
95205,-1372
95206,-5196
95207,-7276
95208,-5108
95209,-9020
95210,-11988
95211,-6004
95212,-5012
95213,-7628
95214,-4812
95215,-1700
95216,-1900
95217,-1516
95218,-1972
95219,-1572
95220,-972
95221,-4548
95222,-6164
95223,-5196
95224,-7228
95225,-9420
95226,-8484
95227,-8380
95228,-8476
95229,-7124
95230,-7484
95231,-6060
95232,-4940
95233,-5852
95234,-3404
95235,-1844
95236,-3348
95237,-1076
95238,-1556
95239,-5836
95240,2452
95241,716
95242,-11388
95243,-2468
95244,-1380
95245,-10084
95246,-8532
95247,-1852
95248,-4716
95249,-3548
95250,-2628
95251,-2548
95252,-2580
95253,-7620
95254,-9892
95255,-6828
95256,-9788
95257,-11732
95258,-5372
95259,-3652
95260,-5692
95261,-5340
95262,-3260
95263,-3172
95264,-1900
95265,-2324
95266,-1068
95267,-1916
95268,-5788
95269,-5956
95270,-5652
95271,-8740
95272,-9028
95273,-7404
95274,-8788
95275,-8732
95276,-7564
95277,-9036
95278,-5940
95279,-3476
95280,-5132
95281,-2740
95282,-116
95283,-2604
95284,-1836
95285,-2412
95286,-6804
95287,3828
95288,1476
95289,-8636
95290,276
95291,-1188
95292,-10668
95293,-8764
95294,-3300
95295,-6644
95296,-5164
95297,-3404
95298,-2908
95299,-2516
95300,-6940
95301,-7100
95302,-4140
95303,-9420
95304,-12556
95305,-6268
95306,-5740
95307,-7100
95308,-3572
95309,-2132
95310,-2068
95311,-588
95312,-644
95313,-828
95314,-2988
95315,-7020
95316,-6052
95317,-6060
95318,-9588
95319,-8508
95320,-6676
95321,-9508
95322,-9300
95323,-7828
95324,-7900
95325,-6292
95326,-5396
95327,-5556
95328,-2156
95329,-2332
95330,-3140
95331,-116
95332,-2468
95333,-5988
95334,4252
95335,732
95336,-9356
95337,-2588
95338,-4140
95339,-10204
95340,-6076
95341,-2148
95342,-4980
95343,-4100
95344,-5380
95345,-4540
95346,-3156
95347,-7708
95348,-8660
95349,-5876
95350,-10004
95351,-10588
95352,-4404
95353,-5212
95354,-6724
95355,-3924
95356,-4452
95357,-4220
95358,-1460
95359,-1692
95360,-1580
95361,-2340
95362,-6084
95363,-5084
95364,-5460
95365,-8716
95366,-8708
95367,-8540
95368,-9684
95369,-7692
95370,-8532
95371,-8204
95372,-6356
95373,-5916
95374,-3204
95375,-1548
95376,-2204
95377,-2908
95378,-172
95379,-1620
95380,-6804
95381,2244
95382,380
95383,-10372
95384,-5380
95385,-1988
95386,-9020
95387,-7580
95388,-4132
95389,-7060
95390,-6532
95391,-4668
95392,-3300
95393,-1236
95394,-6692
95395,-10588
95396,-7668
95397,-9988
95398,-11796
95399,-6236
95400,-5484
95401,-7012
95402,-4524
95403,-2460
95404,-1380
95405,-1244
95406,-2564
95407,-2300
95408,-4252
95409,-8396
95410,-5692
95411,-5860
95412,-10268
95413,-9604
95414,-7988
95415,-10300
95416,-9156
95417,-7460
95418,-7500
95419,-6940
95420,-6108
95421,-4572
95422,-2316
95423,-3028
95424,-3844
95425,-1452
95426,-3596
95427,-4948
95428,3932
95429,316
95430,-9084
95431,-3884
95432,-3340
95433,-9076
95434,-7356
95435,-3540
95436,-4012
95437,-4996
95438,-4476
95439,-3236
95440,-3932
95441,-9756
95442,-10652
95443,-6524
95444,-9108
95445,-9524
95446,-4756
95447,-5364
95448,-7428
95449,-4188
95450,-1668
95451,-1188
95452,-1748
95453,-2348
95454,-1468
95455,-2972
95456,-4620
95457,-5076
95458,-7724
95459,-10564
95460,-8588
95461,-8420
95462,-10252
95463,-8660
95464,-6844
95465,-6796
95466,-7308
95467,-6684
95468,-3852
95469,-3044
95470,-2692
95471,-1372
95472,-236
95473,-4564
95474,-3324
95475,2764
95476,-2068
95477,-10636
95478,-1972
95479,-852
95480,-9148
95481,-6220
95482,-2748
95483,-6044
95484,-6660
95485,-4316
95486,-2468
95487,-4756
95488,-8060
95489,-7036
95490,-5764
95491,-9980
95492,-9484
95493,-4652
95494,-4932
95495,-5916
95496,-3060
95497,-2228
95498,-2516
95499,-2988
95500,-2132
95501,-1684
95502,-3356
95503,-5420
95504,-5404
95505,-7060
95506,-8940
95507,-7460
95508,-7460
95509,-9580
95510,-8996
95511,-7372
95512,-6532
95513,-6588
95514,-4140
95515,-2644
95516,-3572
95517,-1804
95518,-1244
95519,-1852
95520,-4756
95521,492
95522,5052
95523,-2988
95524,-3460
95525,1228
95526,-5612
95527,-10756
95528,-3948
95529,-3588
95530,-6292
95531,-3564
95532,-1828
95533,-3180
95534,-6700
95535,-8636
95536,-6572
95537,-8564
95538,-10044
95539,-5756
95540,-3764
95541,-5140
95542,-4132
95543,-2644
95544,-2924
95545,-2012
95546,-1788
95547,-924
95548,-1572
95549,-4996
95550,-7164
95551,-7228
95552,-6804
95553,-7116
95554,-7180
95555,-7572
95556,-9012
95557,-8012
95558,-6036
95559,-5684
95560,-6964
95561,-5556
95562,-5140
95563,-5508
95564,-5124
95565,-812
95566,-2972
95567,-1484
95568,4060
95569,-2596
95570,-7468
95571,-444
95572,-4940
95573,-10860
95574,-3916
95575,-1924
95576,-5308
95577,-3964
95578,-3548
95579,-4556
95580,-6404
95581,-9284
95582,-5820
95583,-5708
95584,-9884
95585,-7660
95586,-4892
95587,-8140
95588,-6348
95589,-2892
95590,-3772
95591,-3940
95592,-2052
95593,-2052
95594,-1860
95595,-3612
95596,-6116
95597,-7292
95598,-8340
95599,-8348
95600,-7204
95601,-9244
95602,-11860
95603,-8132
95604,-5852
95605,-6436
95606,-6132
95607,-4796
95608,-4804
95609,-4628
95610,-2180
95611,-756
95612,-5796
95613,-1652
95614,2764
95615,-3300
95616,-6124
95617,-660
95618,-4308
95619,-8900
95620,-4276
95621,-4012
95622,-6516
95623,-5100
95624,-3860
95625,-3268
95626,-5476
95627,-8668
95628,-6772
95629,-7708
95630,-11372
95631,-7764
95632,-5028
95633,-7772
95634,-5708
95635,-2348
95636,-2964
95637,-3940
95638,-3748
95639,-2484
95640,-3388
95641,-4900
95642,-4516
95643,-6204
95644,-8820
95645,-9060
95646,-8092
95647,-9932
95648,-12060
95649,-9292
95650,-8228
95651,-6604
95652,-6796
95653,-6924
95654,-6708
95655,-7180
95656,-3620
95657,-1612
95658,-5188
95659,252
95660,3916
95661,-5580
95662,-4468
95663,988
95664,-8612
95665,-11764
95666,-4932
95667,-5324
95668,-7852
95669,-5036
95670,-4372
95671,-4772
95672,-5740
95673,-8516
95674,-7164
95675,-7748
95676,-10028
95677,-5988
95678,-3756
95679,-6068
95680,-5540
95681,-3588
95682,-5532
95683,-4004
95684,-3180
95685,-4596
95686,-4804
95687,-5260
95688,-6300
95689,-6900
95690,-8916
95691,-9756
95692,-8228
95693,-10060
95694,-11004
95695,-7372
95696,-7524
95697,-8628
95698,-5508
95699,-5268
95700,-7604
95701,-4348
95702,-2300
95703,-6380
95704,-2444
95705,1404
95706,-3988
95707,-7252
95708,-1260
95709,-3012
95710,-7340
95711,-5780
95712,-4220
95713,-5604
95714,-3988
95715,-3084
95716,-4212
95717,-8180
95718,-10740
95719,-8756
95720,-8556
95721,-10292
95722,-8164
95723,-4892
95724,-5484
95725,-5868
95726,-3628
95727,-4236
95728,-5196
95729,-3484
95730,-3412
95731,-5452
95732,-6156
95733,-5444
95734,-6244
95735,-7468
95736,-8012
95737,-7892
95738,-10820
95739,-12796
95740,-8388
95741,-7396
95742,-8436
95743,-5468
95744,-4420
95745,-5852
95746,-4188
95747,-3652
95748,-6716
95749,-1620
95750,2228
95751,-2436
95752,-6948
95753,-1316
95754,-4964
95755,-10020
95756,-3508
95757,-1636
95758,-7036
95759,-9500
95760,-5244
95761,-1804
95762,-6300
95763,-6356
95764,-964
95765,-1516
95766,-6092
95767,-9916
95768,-13412
95769,-14284
95770,-9372
95771,-3180
95772,1644
95773,3156
95774,652
95775,-1092
95776,-4060
95777,-7356
95778,-8052
95779,-6540
95780,-7908
95781,-9316
95782,-7884
95783,-9060
95784,-12604
95785,-10852
95786,-9748
95787,-10996
95788,-10588
95789,-4092
95790,-2284
95791,732
95792,6380
95793,1796
95794,812
95795,-1364
95796,-12492
95797,-13556
95798,-5124
95799,-8676
95800,-10340
95801,-732
95802,1044
95803,-340
95804,108
95805,-2540
95806,-5380
95807,-3988
95808,-5028
95809,-8292
95810,-11740
95811,-14524
95812,-12428
95813,-12740
95814,-11980
95815,-2140
95816,1820
95817,900
95818,1564
95819,2764
95820,2828
95821,5108
95822,5124
95823,1060
95824,-6236
95825,-13116
95826,-18756
95827,-21052
95828,-23684
95829,-21884
95830,-17812
95831,-12740
95832,-9468
95833,-7708
95834,-2908
95835,1580
95836,4108
95837,1916
95838,6236
95839,9364
95840,692
95841,-348
95842,668
95843,-11356
95844,-15284
95845,-5236
95846,-7748
95847,-11860
95848,-4380
95849,-2348
95850,-756
95851,2668
95852,452
95853,-5036
95854,-9100
95855,-12452
95856,-11948
95857,-11884
95858,-14716
95859,-10628
95860,-7444
95861,-7756
95862,-5052
95863,-1068
95864,652
95865,2668
95866,2772
95867,1244
95868,-716
95869,-1532
95870,-4132
95871,-7220
95872,-11996
95873,-15676
95874,-12716
95875,-11684
95876,-11708
95877,-5092
95878,-2284
95879,-1868
95880,3820
95881,-204
95882,668
95883,956
95884,-11372
95885,-12436
95886,-8692
95887,-16116
95888,-15948
95889,-8556
95890,-11308
95891,-11580
95892,-5124
95893,-3100
95894,-660
95895,2836
95896,1420
95897,124
95898,-164
95899,-1676
95900,-1732
95901,-2796
95902,-6108
95903,-4396
95904,-4444
95905,-5092
95906,-1740
95907,-484
95908,-1164
95909,612
95910,-332
95911,-4676
95912,-8196
95913,-10060
95914,-12564
95915,-14980
95916,-18412
95917,-17988
95918,-14060
95919,-14020
95920,-11612
95921,-6060
95922,-5676
95923,-4796
95924,-660
95925,-4324
95926,2772
95927,4876
95928,-5100
95929,-636
95930,1268
95931,-10532
95932,-9508
95933,-1652
95934,-5932
95935,-5564
95936,2204
95937,3540
95938,4292
95939,5116
95940,3180
95941,-36
95942,-5260
95943,-8876
95944,-7996
95945,-10068
95946,-14044
95947,-11364
95948,-10548
95949,-11012
95950,-6380
95951,-3620
95952,-3964
95953,-2908
95954,-2132
95955,-3404
95956,-4892
95957,-4668
95958,-6124
95959,-8740
95960,-11676
95961,-12460
95962,-12052
95963,-11236
95964,-8316
95965,-2228
95966,-916
95967,2708
95968,4004
95969,2988
95970,7948
95971,2164
95972,-5652
95973,-1588
95974,-6460
95975,-14028
95976,-8796
95977,-7188
95978,-15156
95979,-11700
95980,-6564
95981,-8852
95982,-7236
95983,-5108
95984,-6164
95985,-6364
95986,-6604
95987,-5988
95988,-4812
95989,-6492
95990,-7188
95991,-4412
95992,-4428
95993,-2604
95994,2068
95995,2804
95996,2132
95997,3676
95998,1956
95999,-2564
96000,-4476
96001,-6412
96002,-11116
96003,-14292
96004,-15028
96005,-15164
96006,-16308
96007,-16364
96008,-13052
96009,-9164
96010,-7708
96011,-2148
96012,-5220
96013,324
96014,5644
96015,-2588
96016,-3020
96017,1756
96018,-8780
96019,-12340
96020,-5476
96021,-10508
96022,-14996
96023,-7468
96024,-4972
96025,-4844
96026,-796
96027,-1372
96028,-3148
96029,-4748
96030,-6324
96031,-6932
96032,-7804
96033,-9388
96034,-7108
96035,-7316
96036,-9084
96037,-6316
96038,-3700
96039,-3836
96040,-1716
96041,-1012
96042,-2340
96043,-3204
96044,-2628
96045,-3380
96046,-7268
96047,-10548
96048,-12892
96049,-16476
96050,-16836
96051,-16276
96052,-13252
96053,-7804
96054,-5924
96055,-3916
96056,-3300
96057,5292
96058,60
96059,-8996
96060,-1468
96061,-3212
96062,-12620
96063,-8780
96064,-4204
96065,-12780
96066,-12804
96067,-6828
96068,-7316
96069,-8924
96070,-5868
96071,-3948
96072,-4604
96073,-5404
96074,-4492
96075,-4660
96076,-5628
96077,-5492
96078,-5084
96079,-6924
96080,-6972
96081,-3300
96082,-1996
96083,-2196
96084,-60
96085,-140
96086,-1676
96087,-2340
96088,-4556
96089,-8308
96090,-10284
96091,-11548
96092,-13556
96093,-13076
96094,-15196
96095,-15092
96096,-12020
96097,-9580
96098,-7460
96099,-7828
96100,-4868
96101,1780
96102,-3004
96103,-4068
96104,4900
96105,-2204
96106,-8044
96107,-932
96108,-2820
96109,-11108
96110,-8644
96111,-5212
96112,-5796
96113,-3308
96114,44
96115,292
96116,-2644
96117,-5252
96118,-4292
96119,-5356
96120,-8620
96121,-7812
96122,-6436
96123,-8636
96124,-8860
96125,-6572
96126,-8156
96127,-9284
96128,-5972
96129,-3964
96130,-4844
96131,-3964
96132,-2820
96133,-4092
96134,-6492
96135,-8388
96136,-9508
96137,-9660
96138,-10788
96139,-11108
96140,-8716
96141,-8604
96142,-4884
96143,-5052
96144,-1300
96145,3748
96146,-3212
96147,-4508
96148,2636
96149,-5348
96150,-10724
96151,-4276
96152,-7468
96153,-15244
96154,-10212
96155,-7580
96156,-9684
96157,-7332
96158,-4860
96159,-5604
96160,-6492
96161,-6052
96162,-4340
96163,-3436
96164,-3572
96165,-1756
96166,-2612
96167,-5212
96168,-4748
96169,-3196
96170,-4404
96171,-3100
96172,-964
96173,-772
96174,-1980
96175,-1692
96176,-2476
96177,-6252
96178,-8668
96179,-10068
96180,-11036
96181,-11436
96182,-13092
96183,-12348
96184,-10772
96185,-12812
96186,-7972
96187,-9708
96188,-5844
96189,1684
96190,-4556
96191,-4556
96192,2804
96193,-6180
96194,-9932
96195,-612
96196,-5476
96197,-13692
96198,-8340
96199,-7428
96200,-8884
96201,-4012
96202,-2164
96203,-3604
96204,-4596
96205,-3684
96206,-3756
96207,-4204
96208,-5028
96209,-3412
96210,-3900
96211,-6700
96212,-7332
96213,-7364
96214,-9172
96215,-8508
96216,-6556
96217,-6588
96218,-6380
96219,-4724
96220,-4604
96221,-5956
96222,-8116
96223,-10068
96224,-9636
96225,-11316
96226,-12404
96227,-9340
96228,-9908
96229,-10180
96230,-4412
96231,-5284
96232,-4340
96233,5004
96234,-148
96235,-5876
96236,1764
96237,-4260
96238,-12588
96239,-6076
96240,-5084
96241,-13860
96242,-10548
96243,-7804
96244,-10428
96245,-9316
96246,-6308
96247,-5548
96248,-5404
96249,-5380
96250,-3996
96251,-1436
96252,-2132
96253,-1180
96254,-1020
96255,-4404
96256,-5332
96257,-3548
96258,-4236
96259,-3756
96260,-1180
96261,-1700
96262,-2356
96263,-2612
96264,-3876
96265,-7772
96266,-9796
96267,-10844
96268,-11660
96269,-11956
96270,-12940
96271,-13252
96272,-10492
96273,-9748
96274,-8860
96275,-5852
96276,-7988
96277,-652
96278,2828
96279,-3292
96280,156
96281,1756
96282,-5236
96283,-4132
96284,996
96285,-7348
96286,-9588
96287,-4636
96288,-5500
96289,-6060
96290,-3668
96291,-2044
96292,-2580
96293,-2716
96294,-4148
96295,-3692
96296,-5292
96297,-6412
96298,-4780
96299,-5884
96300,-7948
96301,-6460
96302,-5676
96303,-7236
96304,-5948
96305,-5308
96306,-7020
96307,-5348
96308,-5156
96309,-6308
96310,-5932
96311,-6884
96312,-8244
96313,-7468
96314,-8292
96315,-9284
96316,-7796
96317,-7764
96318,-7036
96319,-2404
96320,-1204
96321,-3332
96322,3980
96323,3868
96324,-3372
96325,588
96326,-836
96327,-10404
96328,-8764
96329,-5044
96330,-12588
96331,-12332
96332,-8420
96333,-9284
96334,-8012
96335,-4852
96336,-5420
96337,-5748
96338,-4988
96339,-4188
96340,-3052
96341,-3708
96342,-3420
96343,-3212
96344,-3892
96345,-3028
96346,-932
96347,-1604
96348,-1508
96349,-372
96350,-900
96351,-1572
96352,-2028
96353,-3204
96354,-7244
96355,-9372
96356,-10148
96357,-14020
96358,-13956
96359,-11412
